"The M’s in M & M’s stand for ‘Mars & Murrie’, the co-creators of the candy.",,"When water freezes to ice cubes, it will take up 9% more volume.",,0.8126785081
"I walk around like everything is fine, but deep down, inside my shoe, my sock is sliding off.",,"Mount Rushmore cost less than one million dollars to construct. It took 14 years to build – from 1927 to 1941, and took 400 workers.",,0.2274610471
I’m reading a horror story in Braille. Something bad is about to happen… I can feel it.,,"During the entire run of Gilligan’s Island, it was never revealed if “Gilligan” was his first or last name.",,0.0511098953
,What do you think of the view?,“Led Zeppelin” originally wanted to be called “Lead Zeppelin” but they felt that “thick Americans” would pronounce the word wrong.,,0.4167379351
"72. “If you put an inspirational quote under your selfie, no one can see your narcissism.” – Gandhi","In the United States, a pound of potato chips costs two hundred times more than a pound of potatoes.",Hope this guy isn't in Topeka! It's illegal in Kansas to catch fish with your bare hands.,,0.9518294315
,"A two-year old is kind of like a blender, but you don’t have any top for it. Jerry Seinfeld",A study at Florida State University discovered that playing Portal 2 is better for your brain than brain-training games like Lumosity.,,0.0587666443
,What’s the best sports game you’ve been to?,Play video games/go shopping or hangout with your friends?,,0.5360545553
"The largest giant squid ever found weighed 8,000 pounds.",,,,0.1102064536
27. Be a Pineapple:,"Our management would like to thank you for patronizing our products and also thank you for the opportunity to serve you. Truly, it is our pleasure. You are a valued customer to us.",,,0.7360846606
,,"The very first bottle of Dr Pepper was sold in America on the 12th January, 1885.",,0.1156281748
How do crazy people go through the forest? They take the physco path.,,,,0.0700600382
,,85% of Valentine’s Day Cards are bought by women.,,0.4071348749
,Stay up all night to babysit a crying baby or an irritating family member?,The kangaroo’s ancestors lived in trees. Today there are eight different kinds of tree kangaroos.,,0.7380424792
,Yellowtail is the general name for loads of different species of fish that have yellow tails or a yellow body.,,,0.8537952854
,,"In 1942, a 12-year-old lied about his age to join the Navy. He became a decorated war hero at age 13 but was thrown out of the Navy after his mom found out.",,0.987173626
,Those who dance are considered insane by those who cannot hear the music. George Carlin,"The maximum recommended consumption for Monster Energy Drink is 16oz in Australia, but 48oz in the U.S.A.",,0.5836483504
,What are you hilariously bad at?,Marry someone who your parents choose for you or spend the rest of your life single?,,0.6146702836
123. Beauty attracts the eye but personality catches the heart.,It is physically impossible for you to lick your elbow.,"23. Long before rap battles, there was ""flyting"": the exchange of witty, insulting verses. The verbal throwdowns were popular in England and Scotland from the 5th to 16th centuries.",,0.2350617122
What do you resent paying for most?,,The smallest thing ever photographed is the shadow of an atom.,,0.5948131635
I told my girlfriend she drew her eyebrows too high. She seemed surprised,,,,0.8035279291
The word abbreviation sure is long for what it means. Zach Galifianakis,"The other day, my wife asked me to pass her lipstick but I accidentally passed her a glue stick. She still isn't talking to me.",We feel “hangry” because it’s harder for us to control our emotions when our brains are low on glucose.,,0.9657296653
,A cheetahs lifespan is up to 12 years in the wild.,,,0.7061608794
332. “It always seems impossible until it’s done.”,It is physically impossible for you to lick your own elbow.,Recycling one glass jar saves enough energy to operate a television for three hours.,,0.6735944606
,,Deer have no gall bladders.,,0.5426171503
,73. Put my selfie on top of the Christmas tree because I am a star.,"Drinking water and staying hydrated will help the fluids in your sinuses from becoming sticky, which causes more snoring.",,0.7104299572
"A jumplead walks into a bar. The barman says: ""I'll serve you, but don't start anything.""",,Nintendo trademarked the phrase “It’s on like Donkey Kong” in 2010.,,0.9677047256
hi! we a re running a small contest. Can you win? https://win-150-dollars-now.weebly.com/,,Jupiter completes a rotation of the Sun every 11.86 years.,,0.4169158595
,61. She’s a mess of gorgeous chaos. And you can see it in her eyes.,"January 10th is “Peculiar People Day” – a day to celebrate those of us who are a little quirky, weird or eccentric.",,0.34267537
I don’t want to be a vampire. I’m a day person. Jim Carrey,,"Four of the top seven highest grossing films of all time were released in 2015. Avengers: Age of Ultron, Furious 7, Jurassic World and Star Wars: The Force Awakens.",,0.7485760287
The weight of a Babybel is 21 grams.,My boss told me to have a good day.. so I went home.,,,0.5254510488
Gorgonzola cheese dates back to the year 879!,,,,0.597521403
custom joke list,custom thanks list ,custom facts list,,0.7993971308
,"I want to be a dad. That’s floating to the top of my list. I think it’s such an important thing. I’m at the age where everyone has kids, and I ask them, ‘Is it like a puppy?’ And they go, ‘It’s 10 times a puppy.’ Jimmy Fallon",,,0.4582489372
"A Harvard Medical School study has determined that rectal thermometers are still the best way to tell a baby’s temperature. Plus, it really teaches the baby who’s boss. Tina Fey",,"There were two AI chatbots created by Facebook to talk to each other, but they were shut down after they started communicating in a language they made for themselves.",,0.4903918825
,"Ask Christ to change one problem in the world today, what would you like him to change?",,,0.8889000012
Q: What is green and has yellow wheels?A: Grass…..I lied about the wheels!,,"Humans have been performing dentistry since 7000BC, which makes dentists one of the oldest professions.",,0.7883062484
KFC (Kentucky Fried Chicken) was founded by Colonel Harland Sanders in 1952.,"Thank you for trusting us, for showing faith in us, and for letting us know that you will watch our back.","The longest unbroken alliance in world history is between England and Portugal. It has lasted since 1386, and still stands today.",,0.6661871697
Apply to this contest and Save today  https://win-a-fortune-today.weebly.com/,,,,0.5921462268
,,,,0.1878604388
,,"Gasping for air in a high altitude environment, plus UV light reflecting off snow will cause the roof of your mouth to get sunburnt.",,0.8724016637
"What did the left eye say to the right eye? Between us, something smells!","I went to the doctors the other day and he said: ""Go to Bournemouth, it's great for flu."" So I went - and I got it.","Writing down your worries before taking an exam can help combat test anxiety, improve performance and boost your test scores.",,0.5341897287
358. “Good company in a journey makes the way seem shorter.”  – Izaak Walton,An iguana can stay under water for 28 minutes.,There are more living organisms on the skin of a single human being than there are human beings on the surface of the earth.,,0.1584637955
90. Calm over chaos.,,One out of five people in the world (1.1 billion people) live on less than $1 per day.,,0.6691496021
